badge,badge_type,is_finish,media_id,index_show,follow,play,pub_real_time,pub_date,renewal_time,score,season_id,title,tags,count
,,1,4285,全1话,1.1万追番,20万次播放,1351267200,1351267200,1464753598,,4285,RE：人造人009,,0
,,1,4542,全3话,1万追番,15.7万次播放,1296144000,1296144000,1465268778,,4542,魔神凯撒SKL,机战,0
会员专享,0,1,28220981,全1话,1万追番,3.2万次播放,1267200000,1267200000,1557722720,,27793,超剧场版 Keroro军曹5 诞生！究极Keroro奇迹的时空岛！,漫画改 战斗 奇幻,0
,,1,127572,全30话,1万追番,21.3万次播放,1534953600,1534953600,1534996566,9.6分,25421,愤怒的小鸟 蓝弟弟系列,少儿,0
,,1,1959,全12话,1万追番,4.6万次播放,1041955200,1041955200,1489904677,,1959,骇客时空  黄昏的腕轮传说,科幻 穿越 冒险,0
,,1,798,全26话,1万追番,32.8万次播放,1333209600,1333209600,1348478246,,798,柴犬子,萌系 日常 治愈,0
,,1,3328,全12话,1万追番,14.5万次播放,693244800,693244800,1454407590,,3328,创龙传,小说改 奇幻,0
,,1,929,全39话,1万追番,52.7万次播放,1302105600,1302105600,1327849112,9.7分,929,战国鬼才传,历史,0
,,1,1966,全15话,1万追番,12.9万次播放,1065110400,1065110400,1311526411,,1966,战争程序员白濑,搞笑 日常,0
,,1,2132,全13话,1万追番,7.2万次播放,986140800,986140800,1396763550,,2132,漫画同人会,搞笑,0
,,1,2071,全13话,1万追番,11.5万次播放,1021392000,1021392000,1362877289,,2071,盗贼王Jing,奇幻,0
,,1,3558,全1话,1万追番,16.1万次播放,551199600,551199600,1460357700,,3558,超时空要塞 Flash Back OVA,机战 战斗,0
,,1,5177,全26话,1万追番,19.8万次播放,1065024000,1065024000,1468229449,9.7分,5177,魁!!库洛马迪高校,搞笑,0
,,1,1312,全26话,1万追番,3.6万次播放,1065196800,1065196800,1537964608,,1312,银河铁道物语,科幻 热血,0
,,1,4875,全4话,1万追番,10.4万次播放,1163088000,1163088000,1470797604,,4875,BALDR FORCE EXE RESOLUTION,战斗,0
,,1,2268,全24话,1万追番,17.7万次播放,907344000,907344000,1398165730,,2268,魔术士奥芬,奇幻 热血,0
,,1,2921,全2话,1万追番,5.4万次播放,1345824000,1345824000,1446091348,,2921,侦探歌剧 少女福尔摩斯 OVA,日常 搞笑,0
会员专享,0,1,28220982,全1话,1万追番,3.6万次播放,1236355200,1236355200,1557723326,,27794,超剧场版 Keroro军曹4 龙勇士的逆袭,漫画改 奇幻 战斗,0
,,1,41912,全12话,1万追番,10.4万次播放,1515254400,1515254400,1521910800,,22844,Slow Start（僅限港澳台地區）,萌系 少女 漫画改,0
,,1,3854,全1话,1万追番,30.2万次播放,998064000,998064000,1461578906,,3854,最游记 Requiem 落选者的镇魂歌,奇幻 战斗 冒险,0
,,1,10912,全4话,1万追番,9.1万次播放,623779200,623779200,1512627803,,21565,魔神坛斗士 辉煌帝传说,热血 架空 穿越 冒险,0
,,1,1946,全13话,1万追番,9.1万次播放,923241600,923241600,1319767892,,1946,十兵卫 心形眼罩的秘密,奇幻,0
,,1,3559,全6话,1万追番,13.9万次播放,706377600,706377600,1460357880,,3559,超时空要塞II 再爱一次 OVA,机战 战斗,0
,,1,1006,全13话,1万追番,4.6万次播放,1287849600,1287849600,1329113945,,1006,一期一会~你的话语~,萌系 日常 治愈,0
,,1,1853,全13话,1万追番,8.1万次播放,1104854400,1104854400,1350333517,,1853,星舰驾驶员,科幻,0
,,1,5134,全13话,1万追番,10.8万次播放,1104508800,1104508800,1467947094,,5134,魔法少女加奈,魔法,0
,,1,6035,全12话,9774追番,15.6万次播放,1491062400,1491062400,1497782985,,6035,World Fool News 2,搞笑 泡面,0
,,1,102612,全26话,9797追番,51万次播放,1223136000,1223136000,1529724764,9.7分,24833,闪电十一人 第一季 日语,运动 少儿,0
,,1,1907,全50话,9848追番,27.8万次播放,1081008000,1081008000,1359326500,9.7分,1907,苏生龙王传说,萌系 热血,0
,,1,5499,全1话,9848追番,31.6万次播放,1474128000,1474128000,1474160410,9.7分,5499,乌龙派出所特别篇2016：THE FINAL 两津勘吉最后的一天,搞笑,0
,,1,506,全4话,9854追番,12.9万次播放,1375632000,1375632000,1401276262,,506,KY系JC小空气,萌系 搞笑 日常 泡面,0
,,1,3992,全1话,9806追番,57.4万次播放,697824000,697824000,1463371221,,3992,银河英雄传说 黄金之翼,热血 科幻,0
,,1,4552,全1话,9839追番,4.3万次播放,1295625600,1295625600,1465270022,,4552,野良剧,智斗,0
,,1,3830,全1话,9842追番,8.9万次播放,924883200,924883200,1461221432,,3830,逮捕令 剧场版 墨东署最大危机,智斗 时泪 职场,0
,,1,2257,全12话,9973追番,8.6万次播放,891964800,891964800,1365683796,,2257,青涩宝贝,日常 少女,0
,,1,1698,全24话,9876追番,35.1万次播放,1420646400,1420646400,1434673799,,1698,PUNKISS！2次元,奇幻 日常 泡面,0
,,1,2223,全12话,9907追番,7.2万次播放,915552000,915552000,1306655528,,2223,火魅子传,奇幻 热血,0
,,1,6046,全76话,9872追番,9.8万次播放,1470931200,1470931200,1491031234,,6046,MS动画图鉴 第二季,机战,0
,,1,4653,全1话,9976追番,31.6万次播放,1272384000,1272384000,1465702874,,4653,超级街头霸王4,战斗,0
,,1,4917,全1话,1万追番,29.2万次播放,1146240000,1146240000,1466155744,,4917,幻影小精灵的主谋者,萌系 战斗,0
,,1,1101,全12话,9729追番,20.5万次播放,1231344000,1231344000,1315635421,8.3分,1101,迷宫塔 ～乌鲁克之剑～,奇幻 科幻 热血 架空,0
,,1,2301,全48话,9892追番,18.6万次播放,823276800,823276800,1404061099,,2301,勇者指令,热血,0
,,1,28228792,全12话,9768追番,18.4万次播放,1588176000,1271433600,1588244460,9.3分,33395,怪盗基德（中配）,漫画改 智斗,0
,,1,3219,全42话,1万追番,29.7万次播放,1198598400,1198598400,1450420798,9.7分,3219,变形金刚2008,热血 机战,0
,,1,5320,全13话,1万追番,9.1万次播放,986400000,986400000,1469413885,,5320,基因攻防战,机战 科幻,0
,,1,10645046,全27话,1万追番,20.9万次播放,1475337600,1475337600,1547695833,9.6分,26460,怪物猎人物语 RIDE ON 第二季,奇幻 战斗 少儿,0
,,1,2838,全1话,1万追番,3.6万次播放,1298563200,1298563200,1444751641,,2838,恋爱☆迁都 COI☆SENTO,奇幻 校园,0
,,1,1968,全3话,1万追番,4万次播放,990547200,990547200,1297501980,9.4分,1968,读或死 OVA,科幻,0
,,1,5705,全1话,1万追番,7.8万次播放,1327507200,1327507200,1479094837,,5705,少女抚子恋爱手册,,0
,,1,3815,全3话,1万追番,312.4万次播放,699120000,699120000,1461135229,,3815,魔动王 冒险篇,热血 奇幻 时泪,0
,,1,4799,全26话,1万追番,8.6万次播放,1213977600,1213977600,1465878180,,4799,超能力少女兰,治愈,0
,,0,4313442,更新至第60话,9596追番,29万次播放,1446998400,1446998400,1543545611,9.0分,26183,新天线宝宝,,0
,,1,4954,全13话,9552追番,15.5万次播放,1136563200,1136563200,1466391509,,4954,战吼,,0
,,1,2313,全26话,9610追番,14.4万次播放,812908800,812908800,1310124189,,2313,神秘的世界EL-HAZARD,奇幻 热血 架空 穿越,0
,,1,3015,全2话,9617追番,37.9万次播放,967305600,967305600,1496900157,,3015,拽妹黛薇儿 剧场版,,0
会员专享,0,1,28226765,全12话,9546追番,5.6万次播放,1578585600,1578585600,1578669300,9.4分,31819,理科生墜入情網，故嘗試證明。（僅限港澳台地區）,漫画改 日常 搞笑 校园,0
,,1,5467,全41话,9571追番,45.5万次播放,1223136000,1223136000,1471920012,9.7分,5467,闪电十一人 第二季 日语,热血 运动 少儿,0
,,1,28221632,全13话,9589追番,8029次播放,1483804800,1483804800,1563426583,,28155,情熱傳說 the X 第二季（僅限港澳台地區）,游戏改 奇幻 战斗 冒险,0
,,1,1830,全52话,9596追番,33.5万次播放,1105200000,1105200000,1327165085,,1830,变形金刚 银河之力,时泪 科幻,0
,,1,908,全11话,9646追番,16.3万次播放,1309190400,1309190400,1350328986,,908,DOUBLE-J,搞笑 日常 泡面,0
,,1,1348,全25话,9702追番,38.9万次播放,1191686400,1191686400,1320958213,9.4分,1348,MAPLESTORY,奇幻 热血,0
,,1,1494,全1话,9722追番,5.1万次播放,1395331200,1395331200,1489632136,,1494,战国无双SP 真田之章,历史 热血,0
,,1,24104767,全24话,9352追番,46.3万次播放,1554134400,1554134400,1576584000,,26879,少年阿贝 GO!GO!小芝麻 第四季,原创 日常,0
,,1,28221664,全24话,9365追番,3267次播放,1404835200,1404835200,1565061987,,28187,前進吧！登山少女  第二季（僅限港澳台地區）,萌系 治愈 日常,0
,,1,5418,全40话,9388追番,12.4万次播放,999273600,999273600,1470190045,,5418,神秘岛,奇幻 战斗 历史,0
,,1,4153,全1话,9407追番,6万次播放,1438272000,1438272000,1464337875,,4153,故事少女穗乃花,少女,0
,,1,2872,全12话,9412追番,18.3万次播放,1443801600,1443801600,1450563061,,2872,Peeping Life,搞笑 日常,0
,,1,5127,全1话,9516追番,10万次播放,1058889600,1058889600,1467878860,9.7分,5127,我的妹妹小桃子,校园 励志,0
,,1,4259,全1话,9433追番,5.1万次播放,1414166400,1414166400,1464749695,,4259,圣诞老人公司,,0
,,1,3620,全151话,9434追番,40.9万次播放,1206892800,1206892800,1487069576,,3620,忍者乱太郎,搞笑 校园,0
,,1,796,全26话,9520追番,21.5万次播放,1333555200,1333555200,1349002700,,796,翡翠森林狼与羊秘密的朋友,日常 少儿 治愈,0
,,1,2220,全16话,9414追番,17.1万次播放,915552000,915552000,1284795286,,2220,日本第一男人之魂,搞笑 泡面,0
,,1,5405,全5话,9359追番,32.6万次播放,1467302400,1467302400,1472444756,,5405,千叶脚踏板,萌系,0
,,1,5439,全50话,9443追番,43.2万次播放,1422028800,1422028800,1470906076,,5439,比得兔（第一季）,少儿,0
,,1,912,全13话,9528追番,33.7万次播放,1309449600,1309449600,1463554210,,912,怪物猎人日记 岌岌可危的猫猫村G,萌系 搞笑 日常 泡面,0
,,1,3993,全1话,9482追番,57.4万次播放,756144000,756144000,1463377782,,3993,银河英雄传说 新战争的序曲,热血 科幻,0
,,1,5289,全7话,8913追番,5.5万次播放,1001347200,1001347200,1486369380,,5289,魔神凯撒,热血 机战 战斗,0
,,1,2060,全24话,8918追番,2.6万次播放,1255536000,1255536000,1303291800,,2060,天使特警2,热血,0
,,1,5942,全1话,8971追番,16.5万次播放,1475078400,1475078400,1489485602,,5942,银河机攻队MAJESTIC PRINCE 新作动画,热血 机战 科幻,0
,,1,28221028,全1话,9003追番,4.2万次播放,1062691200,1062691200,1558320274,,27805,第一神拳 间柴vs木村 死刑执行,漫画改 运动 战斗,0
,,1,2032,全52话,8980追番,15.8万次播放,1018108800,1018108800,1405510084,,2032,铁胆火车侠 第二季,萌系 热血,0
,,1,2296,全52话,8872追番,16.1万次播放,828633600,828633600,1376850346,,2296,佐罗的传说,热血,0
,,1,4814,全1话,8986追番,34.9万次播放,1169654400,1169654400,1465887410,,4814,Happiness! 渡良濑准华丽的一天,萌系 搞笑,0
,,1,3829,全6话,9108追番,14.1万次播放,592156800,592156800,1461212264,,3829,飞跃巅峰 科学讲座,热血 科幻,0
,,1,4107,全1话,9090追番,7.9万次播放,1405699200,1405699200,1464319920,,4107,皮卡丘，这是什么的钥匙？,萌系,0
,,1,4464,全1话,9090追番,10.2万次播放,1348243200,1348243200,1465182006,,4464,老虎和兔子：诞生,科幻,0
,,1,6083,全1话,9109追番,11.5万次播放,1492704000,1492704000,1493280842,,6083,装神少女小缠 OVA,,0
,,1,24103847,全50话,9123追番,92.2万次播放,1555689600,1555689600,1585344600,9.4分,26878,暖暖日记 4th,漫画改 治愈,0
,,1,2478,全26话,9155追番,22.1万次播放,173548800,173548800,1406181411,,2478,宇宙骑士铁甲人,科幻 热血,0
,,1,3927,全1话,9157追番,17.8万次播放,566755200,566755200,1462331866,,3927,鲁邦三世：风魔家族的阴谋,搞笑 热血 时泪,0
,,1,4863,全2话,9164追番,4.6万次播放,1166716800,1166716800,1466045880,,4863,冬季花园,恋爱 治愈,0
,,1,1322,全13话,9186追番,6.2万次播放,1168617600,1168617600,1375360800,,1322,月面兔兵器米娜,萌系 奇幻 科幻 热血,0
,,1,1277,全26话,9214追番,9.1万次播放,1175616000,1175616000,1302291128,,1277,机神大战巨型方程式,科幻 热血,0
,,1,1248,全26话,9272追番,12.4万次播放,1207584000,1207584000,1329241497,,1248,RD潜脑调查室,科幻,0
,,1,1883,全2话,9211追番,7.6万次播放,1017158400,1017158400,1457516584,,1883,遥远时空中 紫阳花物语,奇幻 乙女 架空 穿越,0
,,1,6298,全13话,9197追番,27.3万次播放,982512000,982512000,1497526053,9.7分,6298,拽妹黛薇儿 第五季,,0
,,1,8272,全52话,9016追番,3万次播放,-7632000,-7632000,1511165156,,20554,喷嚏大魔怪,搞笑,0
,,1,28221514,全12话,9293追番,1.9万次播放,1452355200,1452182400,1562146934,,3117,告訴我！辣妹子醬（僅限港澳台地區）,漫画改 搞笑 校园 日常,0
,,1,3130,全35话,9323追番,15.4万次播放,837014400,837014400,1449123050,,3130,天才宝贝,萌系 日常 治愈,0
,,1,3932,全1话,9349追番,22.5万次播放,829929600,829929600,1462333859,,3932,鲁邦三世：DEAD OR ALIVE,搞笑 热血 时泪,0
,,1,1373,全13话,9348追番,25.7万次播放,1107532800,1107532800,1397180793,,1373,零秒出手,运动 热血,0
,,1,1267,全13话,8398追番,8.7万次播放,1175961600,1175961600,1462779168,,1267,威尔贝鲁物语 ～威尔贝鲁的姐妹～ 第一幕,奇幻 热血 架空 冒险,0
,,1,5323,全24话,8509追番,5.4万次播放,986227200,986227200,1469415000,,5323,魔法战士李维,搞笑 奇幻,0
,,1,2255,全26话,8482追番,12.2万次播放,891878400,891878400,1402130437,,2255,魔法阵都市,科幻 热血,0
,,1,10632,全13话,8550追番,6.1万次播放,1507046400,1507046400,1514307900,,6494,品酒要在成為夫妻之後（僅限台灣地區）,搞笑 恋爱 漫画改,0
,,1,8832,全1话,8338追番,24.3万次播放,1098374400,1098374400,1512472320,,21473,百变之星 崭新之翼 EXTRA STAGE 不笑的公主,热血,0
,,1,5209,全51话,8337追番,7.2万次播放,778521600,778521600,1468489504,,5209,飞天少女猪,时泪,0
,,1,5421,全1话,8430追番,8.1万次播放,1390492800,1390492800,1470278399,9.7分,5421,科学小飞侠Crowds SP,热血 科幻,0
,,1,3743,全1话,8555追番,59万次播放,1135785600,1135785600,1460621040,9.8分,3743,苍穹之法芙娜 RIGHT OF LEFT,热血 机战 科幻,0
,,1,5139,全26话,8405追番,3.1万次播放,1090166400,1090166400,1467960540,,5139,朝雾的巫女,恋爱,0
,,1,1848,全25话,8587追番,2.8万次播放,1128528000,1128528000,1546945200,,1848,曙光少女,科幻,0
,,1,1450,全48话,8608追番,13.2万次播放,891792000,891792000,1460802976,,1450,我的女神 小不隆咚便利多多,时泪 治愈 奇幻,0
,,1,744,全51话,8641追番,65.3万次播放,1349107200,1349107200,1380205582,,744,超速变形GYRO ZETTER,科幻 少儿 热血,0
,,1,6136,全1话,8661追番,6.5万次播放,1483113600,1483113600,1493894084,,6136,侦探歌剧 少女福尔摩斯 派对之夜,萌系 搞笑,0
,,1,2347,全47话,8675追番,22.7万次播放,687715200,687715200,1344268036,,2347,横山光辉三国志,历史 热血,0
会员专享,0,1,28228699,全12话,8662追番,8万次播放,1546790400,1546790400,1587367860,7.2分,26296,粉彩回忆,游戏改 萌系,0
,,1,3058,全2话,8668追番,9万次播放,1224777600,1224777600,1448445900,,3058,神枪少女 -IL TEATRINO- OVA,热血,0
,,1,2163,全13话,8619追番,21.5万次播放,955641600,955641600,1394720045,,2163,星界的战旗 星界的纹章,时泪 科幻,0
,,1,1343,全4话,8705追番,6.5万次播放,780336000,780336000,1332092368,,1343,逮捕令 OVA,日常 少女 热血 职场,0
,,1,892,全26话,8703追番,15.4万次播放,1317657600,1317657600,1328692649,,892,战国☆天堂 -极-,少女 热血,0
,,1,2885,全13话,8745追番,10.7万次播放,1301846400,1301846400,1445551049,,2885,火球 魅力之章,机战 科幻 日常 泡面,0
,,1,7366760,全1话,8748追番,77.4万次播放,1143820800,1143820800,1546334940,,26386,不可思议星球的双胞胎公主 Gyu  SP,少女 战斗 魔法 少儿,0
,,1,2426,全3话,8740追番,19.4万次播放,480528000,480528000,1361807434,,2426,棒球英豪 剧场版,日常 少女 运动 热血,0
会员专享,0,1,6479,全12话,8790追番,19.6万次播放,1506960000,1506960000,1513660383,8.7分,6479,丝缎女孩对谈,,0
,,1,3953,全1话,8761追番,11.6万次播放,1322755200,1322755200,1462345020,,3953,鲁邦三世：血之刻印 永远的Mermaid,搞笑 热血 时泪,0
,,1,5300,全1话,8825追番,7.9万次播放,995040000,995040000,1469161207,,5300,大~集合！小魔女DoReMi 青蛙石的秘密,时泪 少儿,0
,,1,679,全3话,7955追番,17.4万次播放,1369065600,1369065600,1372603508,,679,笨蛋的悲剧人生,搞笑 泡面,0
,,1,3263,全25话,7763追番,14.3万次播放,844099200,844099200,1451973682,,3263,机械女神J,科幻 少女 搞笑 战斗,0
,,1,4831,全1话,7837追番,5.8万次播放,1167580800,1167580800,1489824936,,4831,骇客时空 G.U.Returner,科幻 战斗 架空 穿越,0
,,1,936,全12话,7765追番,1.1万次播放,1278259200,1278259200,1385308200,,936,和殿下一起 1分钟剧场,搞笑 泡面,0
,,1,1985,全26话,7819追番,9.9万次播放,1049212800,1049212800,1443537166,,1985,宇宙星路,科幻,0
,,1,5119,全51话,7828追番,100.9万次播放,1459872000,1459872000,1490813400,,5119,战斗之魂 双重驱动,热血 少儿,0
,,1,1289,全13话,7879追番,3万次播放,1175702400,1175702400,1378514640,,1289,钢铁神吉克,科幻 热血,0
,,1,3562,全1话,7934追番,9.9万次播放,812995200,812995200,1460356427,,3562,Macross Plus 剧场版,机战 战斗,0
,,1,684,全12话,7963追番,17.3万次播放,1357833600,1357833600,1364468415,,684,地狱幼稚园,萌系 搞笑 日常 泡面,0
,,1,1751,全1话,7987追番,6.6万次播放,1267200000,1267200000,1286455029,,1751,究极KERORO 奇迹的时空岛,奇幻,0
,,0,8332,更新至第3话,7992追番,12.2万次播放,1507219200,1507219200,1513133460,9.5分,20603,火球 幽默之章,科幻 泡面,0
,,1,1124,全26话,7997追番,20.7万次播放,1238601600,1238601600,1313499893,,1124,BASQUASH!,科幻,0
,,1,4305,全1话,8062追番,13.8万次播放,1350576000,1350576000,1464764632,,4305,噬谎者 OVA,智斗,0
,,1,521,全3话,8132追番,2.3万次播放,780940800,780940800,1460701701,,521,科学小飞侠 OVA（1994）,科幻 热血,0
,,1,3646,全26话,8147追番,30.7万次播放,1426262400,1426262400,1495086929,,3646,变形金刚：领袖的挑战 第一季,热血 科幻,0
,,1,21952759,全1话,8149追番,6.7万次播放,1277481600,1277481600,1552629540,9.4分,26763,欢迎来到宇宙SHOW,原创 搞笑 科幻,0
